subject	relation	object	provenance	xp	redundancy
MI:2003	part_of	MI:0000	implied	link	
MI:2004	OBO_REL:is_a	MI:0300	asserted	link	
MI:2004	part_of	MI:0000	implied	link	
MI:2005	OBO_REL:is_a	MI:0300	asserted	link	
MI:2005	part_of	MI:0000	implied	link	
MI:2006	OBO_REL:is_a	MI:2089	asserted	link	
MI:2006	part_of	MI:0000	implied	link	
MI:2006	OBO_REL:is_a	MI:0590	implied	link	
MI:2007	OBO_REL:is_a	MI:0300	asserted	link	
MI:2007	part_of	MI:0000	implied	link	
MI:2008	OBO_REL:is_a	MI:2086	asserted	link	
MI:2008	part_of	MI:0000	implied	link	
MI:2008	OBO_REL:is_a	MI:0590	implied	link	
MI:2009	OBO_REL:is_a	MI:2086	asserted	link	
MI:2009	OBO_REL:is_a	MI:0590	implied	link	
MI:2009	part_of	MI:0000	implied	link	
MI:2010	OBO_REL:is_a	MI:2091	asserted	link	
MI:2010	OBO_REL:is_a	MI:0590	implied	link	
MI:2010	part_of	MI:0000	implied	link	
MI:2011	OBO_REL:is_a	MI:2054	asserted	link	
MI:2011	part_of	MI:0000	implied	link	
MI:2011	OBO_REL:is_a	MI:0473	implied	link	
MI:2011	OBO_REL:is_a	MI:0444	implied	link	
MI:2012	OBO_REL:is_a	MI:0470	asserted	link	
MI:2012	part_of	MI:0000	implied	link	
MI:2012	OBO_REL:is_a	MI:0473	implied	link	
MI:2012	OBO_REL:is_a	MI:0444	implied	link	
MI:2012	OBO_REL:is_a	MI:0461	implied	link	
MI:2015	OBO_REL:is_a	MI:2054	asserted	link	
MI:2015	OBO_REL:is_a	MI:0444	implied	link	
MI:2015	part_of	MI:0000	implied	link	
MI:2015	OBO_REL:is_a	MI:0473	implied	link	
MI:2016	OBO_REL:is_a	MI:2054	asserted	link	
MI:2016	OBO_REL:is_a	MI:0473	implied	link	
MI:2016	OBO_REL:is_a	MI:0444	implied	link	
MI:2016	part_of	MI:0000	implied	link	
MI:2017	OBO_REL:is_a	MI:0460	asserted	link	
MI:2017	OBO_REL:is_a	MI:0472	asserted	link	
MI:2017	OBO_REL:is_a	MI:0806	asserted	link	
MI:2017	OBO_REL:is_a	MI:0461	implied	link	
MI:2017	OBO_REL:is_a	MI:0447	implied	link	
MI:2017	part_of	MI:0000	implied	link	
MI:2017	OBO_REL:is_a	MI:0489	implied	link	
MI:2017	OBO_REL:is_a	MI:0805	implied	link	
MI:2017	OBO_REL:is_a	MI:0444	implied	link	
MI:2020	OBO_REL:is_a	MI:2054	asserted	link	
MI:2020	OBO_REL:is_a	MI:0444	implied	link	
MI:2020	part_of	MI:0000	implied	link	
MI:2020	OBO_REL:is_a	MI:0473	implied	link	
MI:2021	OBO_REL:is_a	MI:2054	asserted	link	
MI:2021	part_of	MI:0000	implied	link	
MI:2021	OBO_REL:is_a	MI:0444	implied	link	
MI:2021	OBO_REL:is_a	MI:0473	implied	link	
MI:2023	OBO_REL:is_a	MI:2086	asserted	link	
MI:2023	OBO_REL:is_a	MI:0590	implied	link	
MI:2023	part_of	MI:0000	implied	link	
MI:2024	OBO_REL:is_a	MI:0353	asserted	link	
MI:2024	part_of	MI:0000	implied	link	
MI:2025	OBO_REL:is_a	MI:0640	asserted	link	
MI:2025	part_of	MI:0000	implied	link	
MI:2026	OBO_REL:is_a	MI:0640	asserted	link	
MI:2026	part_of	MI:0000	implied	link	
MI:2027	OBO_REL:is_a	MI:2160	asserted	link	
MI:2027	OBO_REL:is_a	MI:0640	implied	link	
MI:2027	part_of	MI:0000	implied	link	
MI:2029	OBO_REL:is_a	MI:0640	asserted	link	
MI:2029	part_of	MI:0000	implied	link	
MI:2030	OBO_REL:is_a	MI:0640	asserted	link	
MI:2030	part_of	MI:0000	implied	link	
MI:2033	OBO_REL:is_a	MI:0640	asserted	link	
MI:2033	part_of	MI:0000	implied	link	
MI:2036	OBO_REL:is_a	MI:0640	asserted	link	
MI:2036	part_of	MI:0000	implied	link	
MI:2039	OBO_REL:is_a	MI:2091	asserted	link	
MI:2039	OBO_REL:is_a	MI:0590	implied	link	
MI:2039	part_of	MI:0000	implied	link	
MI:2040	OBO_REL:is_a	MI:2089	asserted	link	
MI:2040	OBO_REL:is_a	MI:0590	implied	link	
MI:2040	part_of	MI:0000	implied	link	
MI:2041	OBO_REL:is_a	MI:2089	asserted	link	
MI:2041	OBO_REL:is_a	MI:0590	implied	link	
MI:2041	part_of	MI:0000	implied	link	
MI:2042	OBO_REL:is_a	MI:2089	asserted	link	
MI:2042	OBO_REL:is_a	MI:0590	implied	link	
MI:2042	part_of	MI:0000	implied	link	
MI:2043	OBO_REL:is_a	MI:2089	asserted	link	
MI:2043	OBO_REL:is_a	MI:0590	implied	link	
MI:2043	part_of	MI:0000	implied	link	
MI:2044	OBO_REL:is_a	MI:2089	asserted	link	
MI:2044	OBO_REL:is_a	MI:0590	implied	link	
MI:2044	part_of	MI:0000	implied	link	
MI:2045	OBO_REL:is_a	MI:0640	asserted	link	
MI:2045	part_of	MI:0000	implied	link	
MI:2046	OBO_REL:is_a	MI:0640	asserted	link	
MI:2046	part_of	MI:0000	implied	link	
MI:2047	OBO_REL:is_a	MI:0640	asserted	link	
MI:2047	part_of	MI:0000	implied	link	
MI:2048	OBO_REL:is_a	MI:2115	asserted	link	
MI:2048	OBO_REL:is_a	MI:0590	implied	link	
MI:2048	part_of	MI:0000	implied	link	
MI:2048	OBO_REL:is_a	MI:2086	implied	link	
MI:2049	OBO_REL:is_a	MI:0640	asserted	link	
MI:2049	part_of	MI:0000	implied	link	
MI:2050	OBO_REL:is_a	MI:2089	asserted	link	
MI:2050	OBO_REL:is_a	MI:0590	implied	link	
MI:2050	part_of	MI:0000	implied	link	
MI:2051	OBO_REL:is_a	MI:2089	asserted	link	
MI:2051	part_of	MI:0000	implied	link	
MI:2051	OBO_REL:is_a	MI:0590	implied	link	
MI:2053	OBO_REL:is_a	MI:2089	asserted	link	
MI:2053	OBO_REL:is_a	MI:0590	implied	link	
MI:2053	part_of	MI:0000	implied	link	
MI:2054	OBO_REL:is_a	MI:0473	asserted	link	
MI:2054	part_of	MI:0000	implied	link	
MI:2054	OBO_REL:is_a	MI:0444	implied	link	
MI:2055	OBO_REL:is_a	MI:2086	asserted	link	
MI:2055	OBO_REL:is_a	MI:0590	implied	link	
MI:2055	part_of	MI:0000	implied	link	
MI:2064	OBO_REL:is_a	MI:0640	asserted	link	
MI:2064	part_of	MI:0000	implied	link	
MI:2084	OBO_REL:is_a	MI:2089	asserted	link	
MI:2084	OBO_REL:is_a	MI:0590	implied	link	
MI:2084	part_of	MI:0000	implied	link	
MI:2086	OBO_REL:is_a	MI:0590	asserted	link	
MI:2086	part_of	MI:0000	implied	link	
MI:2089	OBO_REL:is_a	MI:0590	asserted	link	
MI:2089	part_of	MI:0000	implied	link	
MI:2091	OBO_REL:is_a	MI:0590	asserted	link	
MI:2091	part_of	MI:0000	implied	link	
MI:2097	OBO_REL:is_a	MI:2041	asserted	link	
MI:2097	part_of	MI:0000	implied	link	
MI:2097	OBO_REL:is_a	MI:0590	implied	link	
MI:2097	OBO_REL:is_a	MI:2089	implied	link	
MI:2098	OBO_REL:is_a	MI:2041	asserted	link	
MI:2098	OBO_REL:is_a	MI:2089	implied	link	
MI:2098	part_of	MI:0000	implied	link	
MI:2098	OBO_REL:is_a	MI:0590	implied	link	
MI:2099	OBO_REL:is_a	MI:2040	asserted	link	
MI:2099	part_of	MI:0000	implied	link	
MI:2099	OBO_REL:is_a	MI:0590	implied	link	
MI:2099	OBO_REL:is_a	MI:2089	implied	link	
MI:2100	OBO_REL:is_a	MI:2040	asserted	link	
MI:2100	OBO_REL:is_a	MI:0590	implied	link	
MI:2100	OBO_REL:is_a	MI:2089	implied	link	
MI:2100	part_of	MI:0000	implied	link	
MI:2101	OBO_REL:is_a	MI:2040	asserted	link	
MI:2101	part_of	MI:0000	implied	link	
MI:2101	OBO_REL:is_a	MI:2089	implied	link	
MI:2101	OBO_REL:is_a	MI:0590	implied	link	
MI:2102	OBO_REL:is_a	MI:2040	asserted	link	
MI:2102	OBO_REL:is_a	MI:2089	implied	link	
MI:2102	OBO_REL:is_a	MI:0590	implied	link	
MI:2102	part_of	MI:0000	implied	link	
MI:2105	OBO_REL:is_a	MI:0640	asserted	link	
MI:2105	part_of	MI:0000	implied	link	
MI:2106	OBO_REL:is_a	MI:0640	asserted	link	
MI:2106	part_of	MI:0000	implied	link	
MI:2107	OBO_REL:is_a	MI:0640	asserted	link	
MI:2107	part_of	MI:0000	implied	link	
MI:2108	OBO_REL:is_a	MI:2064	asserted	link	
MI:2108	OBO_REL:is_a	MI:0640	implied	link	
MI:2108	part_of	MI:0000	implied	link	
MI:2109	OBO_REL:is_a	MI:2064	asserted	link	
MI:2109	OBO_REL:is_a	MI:0640	implied	link	
MI:2109	part_of	MI:0000	implied	link	
MI:2111	OBO_REL:is_a	MI:0640	asserted	link	
MI:2111	part_of	MI:0000	implied	link	
MI:2112	OBO_REL:is_a	MI:2055	asserted	link	
MI:2112	part_of	MI:0000	implied	link	
MI:2112	OBO_REL:is_a	MI:2086	implied	link	
MI:2112	OBO_REL:is_a	MI:0590	implied	link	
MI:2113	OBO_REL:is_a	MI:0640	asserted	link	
MI:2113	part_of	MI:0000	implied	link	
MI:2115	OBO_REL:is_a	MI:2086	asserted	link	
MI:2115	part_of	MI:0000	implied	link	
MI:2115	OBO_REL:is_a	MI:0590	implied	link	
MI:2116	OBO_REL:is_a	MI:0640	asserted	link	
MI:2116	part_of	MI:0000	implied	link	
MI:2118	OBO_REL:is_a	MI:0640	asserted	link	
MI:2118	part_of	MI:0000	implied	link	
MI:2120	OBO_REL:is_a	MI:0640	asserted	link	
MI:2120	part_of	MI:0000	implied	link	
MI:2121	OBO_REL:is_a	MI:2115	asserted	link	
MI:2121	part_of	MI:0000	implied	link	
MI:2121	OBO_REL:is_a	MI:2086	implied	link	
MI:2121	OBO_REL:is_a	MI:0590	implied	link	
MI:2122	OBO_REL:is_a	MI:0640	asserted	link	
MI:2122	part_of	MI:0000	implied	link	
MI:2123	OBO_REL:is_a	MI:0640	asserted	link	
MI:2123	part_of	MI:0000	implied	link	
MI:2124	OBO_REL:is_a	MI:0640	asserted	link	
MI:2124	part_of	MI:0000	implied	link	
MI:2125	OBO_REL:is_a	MI:0640	asserted	link	
MI:2125	part_of	MI:0000	implied	link	
MI:2126	OBO_REL:is_a	MI:0640	asserted	link	
MI:2126	part_of	MI:0000	implied	link	
MI:2127	OBO_REL:is_a	MI:0640	asserted	link	
MI:2127	part_of	MI:0000	implied	link	
MI:2128	OBO_REL:is_a	MI:2121	asserted	link	
MI:2128	OBO_REL:is_a	MI:0590	implied	link	
MI:2128	part_of	MI:0000	implied	link	
MI:2128	OBO_REL:is_a	MI:2115	implied	link	
MI:2128	OBO_REL:is_a	MI:2086	implied	link	
MI:2129	OBO_REL:is_a	MI:2121	asserted	link	
MI:2129	OBO_REL:is_a	MI:2115	implied	link	
MI:2129	OBO_REL:is_a	MI:2086	implied	link	
MI:2129	part_of	MI:0000	implied	link	
MI:2129	OBO_REL:is_a	MI:0590	implied	link	
MI:2130	OBO_REL:is_a	MI:2135	asserted	link	
MI:2130	part_of	MI:0000	implied	link	
MI:2130	OBO_REL:is_a	MI:0590	implied	link	
MI:2130	OBO_REL:is_a	MI:2089	implied	link	
MI:2131	OBO_REL:is_a	MI:2115	asserted	link	
MI:2131	OBO_REL:is_a	MI:0590	implied	link	
MI:2131	OBO_REL:is_a	MI:2086	implied	link	
MI:2131	part_of	MI:0000	implied	link	
MI:2132	OBO_REL:is_a	MI:2115	asserted	link	
MI:2132	OBO_REL:is_a	MI:2086	implied	link	
MI:2132	OBO_REL:is_a	MI:0590	implied	link	
MI:2132	part_of	MI:0000	implied	link	
MI:2133	OBO_REL:is_a	MI:2048	asserted	link	
MI:2133	part_of	MI:0000	implied	link	
MI:2133	OBO_REL:is_a	MI:0590	implied	link	
MI:2133	OBO_REL:is_a	MI:2115	implied	link	
MI:2133	OBO_REL:is_a	MI:2086	implied	link	
MI:2135	OBO_REL:is_a	MI:2089	asserted	link	
MI:2135	part_of	MI:0000	implied	link	
MI:2135	OBO_REL:is_a	MI:0590	implied	link	
MI:2136	OBO_REL:is_a	MI:2135	asserted	link	
MI:2136	part_of	MI:0000	implied	link	
MI:2136	OBO_REL:is_a	MI:0590	implied	link	
MI:2136	OBO_REL:is_a	MI:2089	implied	link	
MI:2137	OBO_REL:is_a	MI:2135	asserted	link	
MI:2137	OBO_REL:is_a	MI:0590	implied	link	
MI:2137	part_of	MI:0000	implied	link	
MI:2137	OBO_REL:is_a	MI:2089	implied	link	
MI:2138	OBO_REL:is_a	MI:2135	asserted	link	
MI:2138	OBO_REL:is_a	MI:2089	implied	link	
MI:2138	part_of	MI:0000	implied	link	
MI:2138	OBO_REL:is_a	MI:0590	implied	link	
MI:2139	OBO_REL:is_a	MI:2135	asserted	link	
MI:2139	OBO_REL:is_a	MI:0590	implied	link	
MI:2139	part_of	MI:0000	implied	link	
MI:2139	OBO_REL:is_a	MI:2089	implied	link	
MI:2140	OBO_REL:is_a	MI:2135	asserted	link	
MI:2140	OBO_REL:is_a	MI:0590	implied	link	
MI:2140	OBO_REL:is_a	MI:2089	implied	link	
MI:2140	part_of	MI:0000	implied	link	
MI:2141	OBO_REL:is_a	MI:2135	asserted	link	
MI:2141	part_of	MI:0000	implied	link	
MI:2141	OBO_REL:is_a	MI:0590	implied	link	
MI:2141	OBO_REL:is_a	MI:2089	implied	link	
MI:2142	OBO_REL:is_a	MI:2135	asserted	link	
MI:2142	OBO_REL:is_a	MI:0590	implied	link	
MI:2142	OBO_REL:is_a	MI:2089	implied	link	
MI:2142	part_of	MI:0000	implied	link	
MI:2145	OBO_REL:is_a	MI:2064	asserted	link	
MI:2145	OBO_REL:is_a	MI:0640	implied	link	
MI:2145	part_of	MI:0000	implied	link	
MI:2146	OBO_REL:is_a	MI:2064	asserted	link	
MI:2146	part_of	MI:0000	implied	link	
MI:2146	OBO_REL:is_a	MI:0640	implied	link	
MI:2147	OBO_REL:is_a	MI:2055	asserted	link	
MI:2147	part_of	MI:0000	implied	link	
MI:2147	OBO_REL:is_a	MI:0590	implied	link	
MI:2147	OBO_REL:is_a	MI:2086	implied	link	
MI:2148	OBO_REL:is_a	MI:2040	asserted	link	
MI:2148	part_of	MI:0000	implied	link	
MI:2148	OBO_REL:is_a	MI:0590	implied	link	
MI:2148	OBO_REL:is_a	MI:2089	implied	link	
MI:2149	OBO_REL:is_a	MI:2040	asserted	link	
MI:2149	OBO_REL:is_a	MI:2089	implied	link	
MI:2149	part_of	MI:0000	implied	link	
MI:2149	OBO_REL:is_a	MI:0590	implied	link	
MI:2150	OBO_REL:is_a	MI:2040	asserted	link	
MI:2150	OBO_REL:is_a	MI:2089	implied	link	
MI:2150	part_of	MI:0000	implied	link	
MI:2150	OBO_REL:is_a	MI:0590	implied	link	
MI:2151	OBO_REL:is_a	MI:2089	asserted	link	
MI:2151	OBO_REL:is_a	MI:0590	implied	link	
MI:2151	part_of	MI:0000	implied	link	
MI:2152	OBO_REL:is_a	MI:2089	asserted	link	
MI:2152	part_of	MI:0000	implied	link	
MI:2152	OBO_REL:is_a	MI:0590	implied	link	
MI:2153	OBO_REL:is_a	MI:2054	asserted	link	
MI:2153	OBO_REL:is_a	MI:0444	implied	link	
MI:2153	OBO_REL:is_a	MI:0473	implied	link	
MI:2153	part_of	MI:0000	implied	link	
MI:2154	OBO_REL:is_a	MI:2054	asserted	link	
MI:2154	OBO_REL:is_a	MI:0473	implied	link	
MI:2154	OBO_REL:is_a	MI:0444	implied	link	
MI:2154	part_of	MI:0000	implied	link	
MI:2155	OBO_REL:is_a	MI:2025	asserted	link	
MI:2155	part_of	MI:0000	implied	link	
MI:2155	OBO_REL:is_a	MI:0640	implied	link	
MI:2156	OBO_REL:is_a	MI:2025	asserted	link	
MI:2156	part_of	MI:0000	implied	link	
MI:2156	OBO_REL:is_a	MI:0640	implied	link	
MI:2157	OBO_REL:is_a	MI:2027	asserted	link	
MI:2157	OBO_REL:is_a	MI:2161	asserted	link	
MI:2157	part_of	MI:0000	implied	link	
MI:2157	OBO_REL:is_a	MI:0640	implied	link	
MI:2157	OBO_REL:is_a	MI:2160	implied	link	
MI:2158	OBO_REL:is_a	MI:2027	asserted	link	
MI:2158	OBO_REL:is_a	MI:2160	implied	link	
MI:2158	part_of	MI:0000	implied	link	
MI:2158	OBO_REL:is_a	MI:0640	implied	link	
MI:2160	OBO_REL:is_a	MI:0640	asserted	link	
MI:2160	part_of	MI:0000	implied	link	
MI:2161	OBO_REL:is_a	MI:2160	asserted	link	
MI:2161	part_of	MI:0000	implied	link	
MI:2161	OBO_REL:is_a	MI:0640	implied	link	
MI:2162	OBO_REL:is_a	MI:0640	asserted	link	
MI:2162	part_of	MI:0000	implied	link	
MI:2163	OBO_REL:is_a	MI:0353	asserted	link	
MI:2163	part_of	MI:0000	implied	link	
